0,category
"{'embedding': [0.6261508464813232, 0.4924411475658417, -0.3760223686695099, -1.2119789123535156, 0.33117157220840454, -0.0005524028092622757, 1.4646494388580322, 1.216517686843872, -1.3790132999420166, 2.2541937828063965, -0.6343802809715271, 0.9561388492584229, -0.011773578822612762, 0.7404627799987793, 0.2981874942779541, 1.009954571723938, 0.035528916865587234, -1.92587411403656, -1.5532987117767334, -2.4845049381256104, -0.8893965482711792, 0.421806275844574, -0.3843100965023041, 0.24390551447868347, -1.1318973302841187, -0.31019917130470276, 0.16058865189552307, 0.530204713344574, 0.046367183327674866, 0.1522989720106125, -0.15102627873420715, -0.24499480426311493, 0.15657153725624084, -1.4935312271118164, 0.48191216588020325, -2.0669476985931396, 0.8172448873519897, 2.3382010459899902, 0.022195227444171906, -1.6320359706878662, -1.9488248825073242, 0.19733059406280518, -0.47908684611320496, -1.5522054433822632, -0.9347440600395203, -1.0193724632263184, 0.5078335404396057, -0.2546263635158539, 0.14897631108760834, 0.9731979370117188, -1.1160829067230225, 2.0766589641571045, -0.23539143800735474, -1.9167653322219849, 1.1470091342926025, 2.0312516689300537, -1.0264604091644287, -0.041045933961868286, 1.9565626382827759, 0.18023687601089478, -1.3898791074752808, 1.053091287612915, 1.1445131301879883, 1.491117000579834, 0.08859573304653168, 0.950844407081604, -1.9394893646240234, 3.1951870918273926, 0.4990346431732178, 1.0692405700683594, -0.256366103887558, 0.8796291351318359, -0.10795353353023529, -0.4258667230606079, 0.5155847668647766, 0.5957909822463989, -2.8880245685577393, -1.6793195009231567, -1.0177373886108398, -1.8509740829467773, -0.09165801107883453, 0.043383531272411346, -2.319868803024292, 1.3204102516174316, 0.4783746898174286, -0.6623265743255615, -0.44629180431365967, -0.6993406414985657, -0.8940224647521973, -0.6263395547866821, -0.4218578040599823, -1.1256489753723145, 2.2464439868927, -0.8110947608947754, 0.8540964126586914, 0.8489474654197693, 0.5106683373451233, 1.5565589666366577, 1.9648232460021973, -0.17695759236812592, -1.01951003074646, 0.12913042306900024, -0.9517699480056763, -0.9412789940834045, 0.09383941441774368, -0.5018553137779236, -0.7377735376358032, -0.41951367259025574, 0.02852601557970047, 1.744646430015564, 0.6626825928688049, 0.5436447858810425, 0.2033250629901886, 0.7887967228889465, -0.7533406019210815, 0.8372193574905396, -0.5511831045150757, 0.32811272144317627, -1.7486921548843384, 1.2681273221969604, 1.4332761764526367, 0.13017228245735168, -0.28674888610839844, 0.33762919902801514, -1.668897271156311, 0.9290536046028137, 0.01946837268769741, -1.5343154668807983], 'facial_area': {'x': 34, 'y': 44, 'w': 183, 'h': 183}}",1
"{'embedding': [-0.8386085033416748, -1.154015302658081, 0.8006308674812317, -1.5030944347381592, 0.2135448455810547, -0.48119401931762695, 0.6650637984275818, 0.5923519730567932, -0.9014334082603455, 0.6827616095542908, 0.25946128368377686, 0.5996692180633545, 0.5860787034034729, 0.752191424369812, -0.6173073053359985, 1.0483680963516235, 1.0575377941131592, -1.359000563621521, 0.01666410267353058, -0.7444993853569031, 0.5135031938552856, -0.6902415156364441, -0.6878851652145386, 1.663429617881775, -0.4460725784301758, -0.29504039883613586, 2.1859138011932373, 0.12709829211235046, 0.8490666747093201, 0.21517594158649445, 0.03997594863176346, 1.1627566814422607, 1.1180555820465088, -0.32788974046707153, 0.3039052486419678, -1.461024284362793, -0.37555962800979614, 1.1654301881790161, -0.18980887532234192, 0.1302516758441925, -0.7336130738258362, -0.592987596988678, -0.6772983074188232, 0.13561484217643738, -1.5103135108947754, -1.6695590019226074, -0.827518880367279, -0.9053996801376343, 0.6028621196746826, -0.6970136165618896, -0.4347791075706482, 2.2237792015075684, 0.379961758852005, -1.8127849102020264, 2.2043275833129883, 1.412060260772705, -0.6247843503952026, 0.10056841373443604, 0.6953027248382568, 0.5694888830184937, -0.32913535833358765, 1.2466899156570435, 0.5270079970359802, 1.2403855323791504, -0.6619957685470581, 0.35088539123535156, -0.46179860830307007, 3.190763235092163, -0.07672208547592163, 1.2261285781860352, -0.5908564329147339, 0.38875892758369446, -0.22613383829593658, -0.6155261397361755, 1.2143323421478271, 0.26627302169799805, -1.5978748798370361, -1.0712717771530151, -1.5390700101852417, -2.00394606590271, -0.11521614342927933, 0.848992109298706, -1.9016033411026, -0.36355060338974, 0.6222296953201294, 1.1164991855621338, -1.5917444229125977, -0.9703788757324219, -1.8247292041778564, -1.94517183303833, -0.047124095261096954, -0.3679213523864746, 0.9979716539382935, -0.6157000660896301, 1.8715171813964844, -0.11242231726646423, -0.16933155059814453, 0.25363689661026, 1.7908341884613037, -0.0738912895321846, -0.4670475125312805, 1.7871630191802979, -0.43328893184661865, -1.0482163429260254, -0.6418694853782654, -0.8864147067070007, -0.07106736302375793, -0.7380731105804443, -1.032699465751648, -0.823999285697937, -0.5643765926361084, 0.6947862505912781, 1.067668080329895, -1.152716875076294, -1.7765934467315674, 1.1815831661224365, 0.6718689203262329, 0.7982143759727478, -1.8062477111816406, 1.8358752727508545, 0.8946456909179688, 1.0679842233657837, 1.7257232666015625, -2.559786796569824, 0.20289437472820282, 1.0940601825714111, 0.5981892943382263, 0.3143397271633148], 'facial_area': {'x': 34, 'y': 44, 'w': 191, 'h': 191}}",1
"{'embedding': [-0.28669455647468567, -0.6682513952255249, -0.4283043146133423, -0.9829400181770325, 1.2635488510131836, -0.07506414502859116, -0.10830128192901611, 1.7025731801986694, 0.5794452428817749, 0.9577071070671082, -0.29430532455444336, 1.441758394241333, 0.22769801318645477, 0.4724350869655609, -0.35625797510147095, 0.7327160239219666, 0.09276159107685089, -1.7373632192611694, -0.9441825151443481, -0.7413668632507324, -0.45591437816619873, -1.0006128549575806, -0.5178353190422058, 1.075438380241394, -1.2972655296325684, 0.09232110530138016, 1.927176594734192, 0.06849803030490875, -0.029218360781669617, 0.16536374390125275, 0.3487423062324524, -0.07528170943260193, 1.3157974481582642, -1.094846248626709, -0.6383001804351807, -0.9191930294036865, -0.3593482971191406, 1.849568247795105, -0.24054625630378723, 0.471854567527771, -0.9297731518745422, 0.3602955639362335, -0.35245653986930847, 0.15743188560009003, -1.5606898069381714, -1.2512462139129639, -0.7594452500343323, -0.22079573571681976, 0.27255094051361084, -0.7377498149871826, 0.2881656885147095, 1.8948216438293457, -0.21646565198898315, -1.9544219970703125, 2.9192087650299072, 1.0540097951889038, -0.5629460215568542, 0.3406047523021698, 1.1244760751724243, 0.30017563700675964, -0.29192203283309937, 1.1616039276123047, 0.21616603434085846, 0.9952012300491333, -0.30717557668685913, 0.6826789975166321, -2.5712924003601074, 3.21396803855896, -0.1608160436153412, 0.4292350709438324, -0.7980334162712097, 0.5757651329040527, -0.8020603060722351, -0.06062111258506775, 1.207818865776062, 1.1744014024734497, -2.2561988830566406, -0.4058075547218323, -1.271336317062378, -1.7241075038909912, -1.1646950244903564, 0.4773887097835541, -0.837246835231781, 0.5353873372077942, -0.406027615070343, 0.031149588525295258, -0.6523120403289795, -0.028757695108652115, -1.4346989393234253, -1.7774943113327026, -0.7386255860328674, -1.3890961408615112, 1.422648310661316, -0.5385279655456543, 1.3749163150787354, -0.2412942349910736, -0.516170084476471, 0.2424905151128769, 1.2761101722717285, 0.15911024808883667, -0.5774220824241638, 0.6915653347969055, -1.7413864135742188, -0.5692938566207886, -0.3451751470565796, -1.6182860136032104, -0.07094518840312958, -0.8767358064651489, -0.4355100393295288, 0.5651636123657227, 1.0870816707611084, -0.21255575120449066, 0.3420689105987549, -0.5661534070968628, -1.593972086906433, 2.3822360038757324, -0.33415040373802185, 0.5411885976791382, -0.9646588563919067, 0.6489787697792053, 1.1039180755615234, 0.8049461841583252, 0.14361532032489777, -1.8906781673431396, -0.8183008432388306, -0.009725905954837799, -0.1270352303981781, -0.44075268507003784], 'facial_area': {'x': 47, 'y': 55, 'w': 159, 'h': 159}}",1
"{'embedding': [0.6941766738891602, 2.254138708114624, -0.8660873174667358, 0.23168784379959106, 0.2507185637950897, 0.681252121925354, 0.17534732818603516, 0.6932461261749268, 0.30743807554244995, 2.360227108001709, -1.1018445491790771, 0.8367898464202881, -1.0408226251602173, 0.6194596290588379, 0.7962679862976074, 0.9025986790657043, 1.2870944738388062, -1.214779257774353, 0.8376844525337219, -1.297220230102539, -1.0583115816116333, 0.05918411538004875, -0.6427359580993652, 0.1266675591468811, -0.38502684235572815, -0.43908870220184326, -0.45080843567848206, 0.3729851543903351, -0.2973349094390869, -0.39082637429237366, -1.3039209842681885, -1.343334436416626, 0.8491386771202087, -0.6282352209091187, 1.5220067501068115, 0.21556821465492249, -0.18174634873867035, 1.4737578630447388, -0.39618009328842163, -1.262519359588623, -1.0252959728240967, 1.3016786575317383, -1.553231120109558, -0.08673802018165588, -1.3289375305175781, -0.873428463935852, -1.1344273090362549, 0.9988926649093628, 0.6113525629043579, 1.4739731550216675, -0.1110188215970993, 1.6845089197158813, 0.18255826830863953, -0.761650800704956, 1.3532421588897705, 1.0755345821380615, 0.23450113832950592, -1.3571964502334595, 1.262064814567566, -0.416241854429245, -1.3706556558609009, 0.9012345671653748, 1.1377456188201904, 0.8513597846031189, 1.0086987018585205, 1.6240307092666626, -1.2649157047271729, 1.9639276266098022, 1.4238890409469604, 2.1373608112335205, 0.3359731137752533, -0.7501504421234131, -0.048976775258779526, -0.5047070384025574, 0.28207316994667053, 0.6506613492965698, -1.0560665130615234, -1.520724892616272, -0.4157772362232208, -0.4889101982116699, 0.7710455060005188, -0.18755923211574554, -0.6587568521499634, 0.7352688312530518, 1.5682575702667236, -0.5047480463981628, -0.03909900039434433, -0.011952556669712067, -1.1395446062088013, 1.1983354091644287, -0.2161407470703125, 0.5347810387611389, 1.8731056451797485, 0.228896826505661, -1.3188834190368652, -0.007340850308537483, 0.4344346225261688, 1.2085676193237305, -1.6299664974212646, 1.6213687658309937, -1.6055881977081299, 0.39805030822753906, -1.7750036716461182, 0.18944644927978516, 0.3107246458530426, -0.6202965378761292, -1.0430959463119507, 0.23388373851776123, -0.3411262333393097, 1.9778106212615967, 0.05125860124826431, 0.7278821468353271, -1.2831578254699707, 2.036184310913086, -1.3000048398971558, -0.6693854331970215, -0.5745253562927246, -1.1625161170959473, 1.730514645576477, 0.19586454331874847, 1.936720848083496, -1.02428138256073, -1.1643224954605103, -0.6612776517868042, 0.701562762260437, -0.4945761263370514, 1.7944053411483765, 0.09947679936885834], 'facial_area': {'x': 41, 'y': 51, 'w': 171, 'h': 171}}",1
"{'embedding': [0.6353657245635986, 0.8234431743621826, -0.3765120506286621, -0.550697386264801, 0.3856734037399292, 1.059520959854126, 0.4693273901939392, 0.5550351738929749, -1.2632243633270264, 2.4293415546417236, 0.46500295400619507, 0.7870835661888123, -0.4057146906852722, 0.5393450260162354, 0.5607284307479858, 0.9808743596076965, 1.6462132930755615, -1.4425660371780396, 0.24470478296279907, -1.6673846244812012, -1.233913779258728, -0.07656621932983398, -1.1686630249023438, 0.5231795310974121, -0.015471033751964569, -0.6691951155662537, 1.04513418674469, 0.2531702220439911, -0.19875098764896393, 0.07881017029285431, 0.6642671823501587, -0.27411341667175293, 0.6355302333831787, -1.2158722877502441, 1.294974446296692, -0.6906067728996277, 0.5446328520774841, 2.669607162475586, -0.9038658738136292, -0.2891491651535034, -1.1035404205322266, 0.6433738470077515, -0.7988263368606567, 0.3506055474281311, -1.4421749114990234, -1.666386604309082, 0.7593063116073608, -0.4534272253513336, 1.569365382194519, -0.007432166486978531, -1.5200306177139282, 1.105774164199829, 0.288936585187912, -0.8954245448112488, 1.6905440092086792, 1.061407208442688, -0.3856237530708313, 0.2745122015476227, 1.1795833110809326, -0.8192093968391418, -0.8131197094917297, 1.982090711593628, 1.1483269929885864, 1.437889814376831, 0.2141995131969452, 1.4411225318908691, -1.7130131721496582, 3.6175105571746826, 1.0956276655197144, 2.2290940284729004, -0.224211186170578, -0.46771714091300964, -0.5578203797340393, -0.29972127079963684, 0.22907237708568573, 1.3001022338867188, -1.6637210845947266, -0.5971749424934387, -0.9027919173240662, -0.31547605991363525, 0.5024223923683167, -1.0130445957183838, -1.5960861444473267, 1.156687617301941, 1.4594981670379639, 0.6856478452682495, -0.1014675423502922, -0.16854998469352722, -1.7369486093521118, -0.7829174995422363, 0.44541582465171814, -0.8186619877815247, 1.7724347114562988, -1.3980231285095215, 0.5153496265411377, 1.0287790298461914, 0.0005419543012976646, 0.670780599117279, 1.3957622051239014, 0.8578754663467407, -2.7946724891662598, 2.1890475749969482, -0.9859862327575684, -1.4117462635040283, 0.7516222596168518, -0.49072080850601196, -0.6209399700164795, 0.42724552750587463, 0.24679440259933472, 0.10845057666301727, -0.9383516311645508, 0.40089160203933716, -0.6938631534576416, 0.44827044010162354, -2.5980818271636963, 1.1980715990066528, -0.980347752571106, -0.11616086959838867, 0.07289758324623108, 1.085482120513916, 1.0630488395690918, -0.24240761995315552, 0.27018147706985474, -0.9095218181610107, 1.3911560773849487, -0.481131911277771, 0.7665704488754272, -0.25095847249031067], 'facial_area': {'x': 33, 'y': 42, 'w': 191, 'h': 191}}",1
"{'embedding': [-0.5067623853683472, -0.39781618118286133, -0.05190962180495262, -0.5348057746887207, 0.5716126561164856, 0.002133389934897423, 0.00630607083439827, 0.22161075472831726, 0.39241012930870056, 0.06440241634845734, 0.44547557830810547, 0.11211273074150085, 0.3508623242378235, -0.5283682942390442, -0.11803650856018066, -0.2638983130455017, 0.1219509094953537, 0.12847791612148285, 0.3924497961997986, -0.8564165830612183, -0.10694284737110138, -0.3037635385990143, -0.12082628160715103, 0.3250475525856018, 0.07471116632223129, -0.09250562638044357, 0.7167834043502808, -0.06141979992389679, -0.9406466484069824, -0.3471226394176483, -0.6627302169799805, -0.045262839645147324, -0.23907430469989777, 0.10161563009023666, 0.6863145232200623, 0.08981890976428986, 0.5256268978118896, -0.15427634119987488, 0.49994316697120667, -0.20195914804935455, 0.3646652102470398, 0.26846233010292053, 0.3752885162830353, 0.2958536744117737, -0.3830260932445526, -0.6638314723968506, 0.07009857892990112, -0.410484254360199, 0.7484146356582642, -0.10576477646827698, -0.5366722941398621, 0.5667805075645447, 0.3341354429721832, -0.674527645111084, 0.10738860070705414, 0.4699249863624573, 0.4063636362552643, -0.3273787200450897, -0.05597084015607834, -0.5728335380554199, -0.01501123234629631, 0.4170105457305908, -0.18720096349716187, 0.5231075882911682, 0.39538416266441345, 0.8130140900611877, -0.2383105754852295, 0.3264935612678528, -0.3187687397003174, 0.12217605859041214, 0.39117762446403503, 0.010947421193122864, 0.15968559682369232, -0.6855750679969788, 0.39823099970817566, -0.46494629979133606, -0.3138507604598999, 0.4047066867351532, -0.5189863443374634, -0.46510201692581177, -0.3463047444820404, -0.20852452516555786, -0.1815626472234726, 0.2578183114528656, 0.36247166991233826, 0.47625431418418884, 0.12444064766168594, -0.013601027429103851, -0.6166079044342041, 0.570573627948761, 0.2587709128856659, 0.4852229058742523, -0.43177637457847595, -0.050694823265075684, 0.41504329442977905, 0.6194031834602356, -0.033723123371601105, -0.6104888319969177, -0.5361003875732422, 0.40294694900512695, 0.049367375671863556, 0.2904108762741089, 0.29397767782211304, -0.9456722140312195, 0.024207383394241333, 0.2804830074310303, -0.22148488461971283, -0.43605175614356995, -0.2088470160961151, -0.493653804063797, 0.28389862179756165, 0.02808835357427597, 0.4798440933227539, 0.45043736696243286, 0.032783739268779755, 0.4275369942188263, -0.2849843502044678, 0.6554081439971924, 0.7807355523109436, 0.6525281071662903, -0.5255945324897766, -0.658347487449646, 0.556378185749054, 0.13615286350250244, 0.24872219562530518, -0.5712994933128357, 1.047223687171936, -0.14492081105709076], 'facial_area': {'x': 35, 'y': 46, 'w': 186, 'h': 186}}",1
"{'embedding': [1.3533066511154175, 0.6371386051177979, -0.1615070402622223, -1.2463325262069702, -1.6011323928833008, -0.10253814607858658, -0.15674608945846558, 1.8784562349319458, -1.4839428663253784, 2.720158815383911, -0.7013788819313049, 2.129274368286133, 0.21671931445598602, 0.4828270971775055, 0.6223232746124268, 0.5124281644821167, 0.4639914631843567, -0.2692805528640747, -0.3610790967941284, -2.109776258468628, -1.2847603559494019, -0.7566763162612915, 0.05835200101137161, 1.0350477695465088, 0.21698355674743652, -2.1978237628936768, -1.2815001010894775, 1.2496826648712158, -0.6120429635047913, -1.0383474826812744, -1.2346675395965576, -1.2815229892730713, 1.3801944255828857, -0.07797198742628098, 0.43431156873703003, -0.8406643867492676, -0.17882205545902252, 2.2167251110076904, -0.7115247845649719, -1.2040276527404785, -1.2586897611618042, 1.694464921951294, -0.17325881123542786, -0.061763059347867966, -2.187248706817627, -1.7801200151443481, 0.25063639879226685, 0.9212971925735474, 0.3563190698623657, 0.7823584079742432, -0.10022427141666412, 0.6456412672996521, 0.21179935336112976, -1.541086196899414, 2.50860595703125, 1.7470711469650269, -1.0319844484329224, 0.022460777312517166, 0.041580021381378174, -0.01575697585940361, -1.0170649290084839, 0.5174428224563599, 0.028852593153715134, 0.72759610414505, 1.9810665845870972, 1.2742663621902466, -3.0863397121429443, 3.118751049041748, 0.5917233824729919, 1.6282458305358887, 0.30808624625205994, 1.0195717811584473, -0.24949795007705688, -0.37103694677352905, 1.2673585414886475, 0.017135243862867355, -2.12791109085083, -1.205404281616211, 0.07293365150690079, -0.09970097243785858, 0.5954015851020813, -1.1712069511413574, -0.8657937049865723, 0.947021484375, 2.082760810852051, 0.4558973014354706, -0.17616693675518036, -0.3414393663406372, -0.5444581508636475, 0.8883702754974365, 0.36585503816604614, 0.11288893967866898, 1.5310091972351074, 0.5272097587585449, 0.3499733805656433, 0.649491548538208, 0.020878702402114868, 1.0322538614273071, 0.07949128746986389, 0.06488321721553802, -0.6819698214530945, 0.8704562187194824, -1.026075839996338, -0.9291334748268127, -0.8764948844909668, -1.1186505556106567, -0.8926252126693726, -1.4251552820205688, -0.555730402469635, 1.44864821434021, -0.07345364987850189, 1.832961082458496, -1.316969633102417, 0.6766843199729919, -1.2773897647857666, -0.13152888417243958, -0.09561236947774887, -0.33582061529159546, 0.9928160309791565, 0.42771878838539124, 1.0244407653808594, -0.9092947244644165, -0.49222803115844727, -0.02236667275428772, -0.641342282295227, 0.08621161431074142, 0.17215274274349213, -0.07363305985927582], 'facial_area': {'x': 37, 'y': 53, 'w': 176, 'h': 176}}",1
"{'embedding': [-0.6507978439331055, -0.324373722076416, -0.011463938280940056, -0.4595981240272522, 0.4305746853351593, -0.2224438637495041, 0.07606561481952667, -0.12506690621376038, -0.009097592905163765, -0.13116028904914856, 0.4128367602825165, 0.24071405827999115, -0.024925556033849716, -0.5810298919677734, -0.014250144362449646, -0.116230309009552, 0.2699592113494873, 0.041335925459861755, 0.3392300307750702, -0.7276983857154846, -0.02282676100730896, -0.3184010684490204, -0.34425726532936096, -0.22522509098052979, 0.07039295881986618, 0.04397687315940857, 0.621544361114502, 0.07430962473154068, -0.5200580954551697, -0.1186918094754219, -0.567685604095459, 0.13062769174575806, -0.22943827509880066, 0.035516463220119476, 0.6181261539459229, -0.006479313597083092, 0.7652169466018677, -0.08318649977445602, 0.19703152775764465, -0.2249249517917633, 0.2931646406650543, 0.3911471664905548, 0.19851596653461456, 0.40833282470703125, -0.3954367935657501, -0.6171637773513794, 0.09482569992542267, -0.356273889541626, 0.5529482960700989, 0.08321382105350494, -0.6392312049865723, 0.3173047602176666, 0.5101591944694519, -0.40166428685188293, 0.07683929800987244, 0.3262161910533905, 0.40929386019706726, 0.20221450924873352, 6.625615060329437e-05, -0.6184436082839966, -0.35259124636650085, 0.23715929687023163, -0.2515801191329956, 0.5662685632705688, 0.05527472496032715, 0.9490916132926941, -0.040533117949962616, 0.22683948278427124, 0.026603348553180695, -0.09821049869060516, 0.39480891823768616, -0.30232077836990356, -0.03400687873363495, -0.5159707069396973, 0.0420527309179306, -0.18132108449935913, -0.19668246805667877, 0.32511091232299805, -0.2839987874031067, -0.5417553782463074, -0.30820563435554504, -0.2564243972301483, -0.36443227529525757, 0.04521520435810089, 0.2147248387336731, 0.3983241617679596, 0.2062786966562271, 0.18076886236667633, -0.6401047706604004, 0.771910548210144, 0.08229298889636993, 0.24786901473999023, -0.21269366145133972, -0.3042837083339691, 0.2643817663192749, 0.5710182785987854, 0.009692110121250153, -0.7057786583900452, -0.2774832844734192, 0.43724170327186584, -0.1346246600151062, 0.22655951976776123, 0.381950318813324, -0.7467315793037415, 0.2308979332447052, 0.20639967918395996, -0.010827590711414814, -0.44963452219963074, -0.14744436740875244, -0.44447821378707886, 0.19499598443508148, -0.026720210909843445, 0.5608454942703247, 0.5173753499984741, 0.0028020627796649933, 0.2200094759464264, -0.33782050013542175, 0.6516715288162231, 0.8701761960983276, 0.6146042346954346, -0.42203599214553833, -0.5972111225128174, 0.3877792954444885, 0.17499005794525146, 0.3381410241127014, -0.16288915276527405, 1.0592354536056519, 0.12509004771709442], 'facial_area': {'x': 39, 'y': 45, 'w': 182, 'h': 182}}",1
"{'embedding': [0.3108675479888916, 0.36197370290756226, 0.5704897046089172, -0.813051164150238, 0.4885495603084564, 0.44131457805633545, 1.4348539113998413, 0.48601022362709045, -0.8884297609329224, 1.1009207963943481, 0.7169694900512695, 0.13463006913661957, 0.3556111454963684, 1.0212303400039673, -0.6876027584075928, 1.0323623418807983, 0.5429291725158691, -2.117204189300537, -1.0047342777252197, -2.0976486206054688, -0.4784756898880005, 0.15558063983917236, -0.512607216835022, -0.09302087873220444, -0.08437049388885498, 0.013555828481912613, 1.253652572631836, 0.501404881477356, -0.23472489416599274, -0.48721495270729065, -0.14649838209152222, 0.40757784247398376, 1.006675362586975, -0.8497337102890015, 0.6999419331550598, -1.0739693641662598, 0.7473812103271484, 2.295992136001587, 0.6235144138336182, -0.27154237031936646, -1.261946678161621, 0.2598734200000763, -0.9118192195892334, -1.4950999021530151, -2.0012969970703125, -0.9880528450012207, 0.10199125111103058, -0.4193115830421448, 1.258172869682312, 0.31819409132003784, -0.9720452427864075, 2.3010332584381104, 0.14610973000526428, -2.205744743347168, 2.1196203231811523, 2.3224525451660156, -0.4136074483394623, -0.04089800640940666, 2.2998876571655273, 0.503975510597229, -0.7645242810249329, 0.744064211845398, 0.8322655558586121, 1.6639429330825806, 0.4974972605705261, 0.764729917049408, -1.5880630016326904, 3.561245918273926, 0.705472469329834, 1.6513170003890991, -0.7642367482185364, 0.26166972517967224, -0.4432238042354584, -0.3319634199142456, 0.6662094593048096, 1.3497233390808105, -1.9706231355667114, -0.7993897795677185, -1.360040545463562, -1.3277722597122192, 0.18353819847106934, -0.0179874487221241, -1.3811253309249878, 1.4151889085769653, 1.4479529857635498, 0.3722468912601471, -0.27209562063217163, -0.6532853245735168, -2.051553249359131, -0.488016277551651, -0.010577447712421417, -0.3072608709335327, 2.336557626724243, -1.650328516960144, 0.6558813452720642, 1.4287899732589722, -0.5191057920455933, 1.061600685119629, 1.4039089679718018, -0.24040469527244568, -2.019521474838257, 0.4439584016799927, -1.1496527194976807, -1.5163414478302002, -0.04346339404582977, -0.3615022301673889, -0.5260422825813293, 0.35768184065818787, -0.45591405034065247, -0.06590085476636887, 0.4487302601337433, 0.3626173138618469, -0.04100312292575836, 0.3970987796783447, -0.5503575801849365, 1.6992815732955933, 0.010522954165935516, 0.6117668151855469, -0.5417746901512146, 1.8031649589538574, 1.6443514823913574, -0.6341919898986816, 0.3151572346687317, -0.3952847123146057, -0.24909637868404388, 0.22205615043640137, 0.29997918009757996, -0.24243883788585663], 'facial_area': {'x': 37, 'y': 41, 'w': 186, 'h': 186}}",1
"{'embedding': [-1.0342577695846558, -0.5265213251113892, 0.02641931176185608, -0.8065611720085144, 0.6455033421516418, -0.42513883113861084, 0.35396161675453186, 0.6088906526565552, 0.10445626825094223, 0.17835836112499237, 1.0871163606643677, 0.7534223794937134, 0.37523984909057617, -0.1693553924560547, -0.4849395453929901, 0.5292783379554749, 0.26353779435157776, -1.1081554889678955, -0.8212358355522156, 0.1481243073940277, -0.10173538327217102, 0.04784035310149193, -0.2134510576725006, 0.6267257332801819, -0.12129589915275574, 0.5165374279022217, 0.535192608833313, 0.17315027117729187, 0.28922927379608154, -1.13048255443573, 0.5326995849609375, -0.3272040784358978, -0.004114649724215269, -0.5588095784187317, 0.7933255434036255, 0.20473329722881317, -0.34946680068969727, 0.9418553709983826, 0.04911034554243088, -0.24254342913627625, -0.9446167349815369, 0.22396577894687653, 0.19569534063339233, 0.26513776183128357, -0.979964554309845, -1.1132235527038574, -0.027561422437429428, -0.22688424587249756, -0.5021602511405945, 0.30941957235336304, -0.3268652558326721, 1.1218217611312866, 0.11983835697174072, -0.6515378355979919, 0.46323487162590027, 0.8635820746421814, 0.314619779586792, 0.04133081063628197, 0.05530385673046112, 0.4845968186855316, 0.02568034827709198, 0.9516550898551941, -1.1211456060409546, 0.28390875458717346, 0.5804231762886047, 0.5114714503288269, -0.6166815161705017, 1.793527364730835, -0.17302539944648743, 0.9700162410736084, -0.3654049038887024, 0.6812578439712524, -1.3538256883621216, -0.24534069001674652, 0.40969011187553406, 0.5095994472503662, -0.7241424322128296, -1.0070265531539917, -1.031050205230713, -0.8400789499282837, -0.356818825006485, 0.4536097049713135, 0.12764431536197662, -0.0969276949763298, 0.47336775064468384, -0.0403892956674099, 0.28753408789634705, 0.18092988431453705, -0.7244096994400024, -0.7193605303764343, -0.7401755452156067, -1.3688278198242188, 0.40165403485298157, -0.757760226726532, 1.1912566423416138, 0.1141151562333107, -0.3963472545146942, 0.5585474371910095, 1.5512211322784424, -0.12211662530899048, 0.3820323348045349, -0.25208473205566406, -0.8583583831787109, -0.09397561103105545, -0.05372123420238495, 0.08188693225383759, 0.9585558772087097, -0.13225649297237396, 0.6901206374168396, -0.8431514501571655, 0.9595384001731873, -0.1375180333852768, 1.278798222541809, -0.11422605812549591, -0.35894694924354553, 0.9684422016143799, 0.48665913939476013, 1.001847267150879, 0.04809856414794922, 0.45444101095199585, 1.7682794332504272, 0.4779020845890045, -0.04735258221626282, -0.6916560530662537, 0.5018512606620789, -0.5055058002471924, -0.10452332347631454, 0.002153288573026657], 'facial_area': {'x': 37, 'y': 43, 'w': 184, 'h': 184}}",1
